iteration,original_grad_norm,regularized_grad_norm
348,"tensor(4.5491, device='cuda:0')","tensor(22.0452, device='cuda:0')"
349,"tensor(4.8197, device='cuda:0')","tensor(24.8924, device='cuda:0')"
350,"tensor(5.1666, device='cuda:0')","tensor(27.9339, device='cuda:0')"
351,"tensor(5.6024, device='cuda:0')","tensor(15.6884, device='cuda:0')"
352,"tensor(3.9372, device='cuda:0')","tensor(13.2284, device='cuda:0')"
353,"tensor(4.3258, device='cuda:0')","tensor(16.6271, device='cuda:0')"
354,"tensor(4.2528, device='cuda:0')","tensor(32.6724, device='cuda:0')"
355,"tensor(4.2662, device='cuda:0')","tensor(31.7030, device='cuda:0')"
356,"tensor(4.0922, device='cuda:0')","tensor(25.8791, device='cuda:0')"
357,"tensor(3.3759, device='cuda:0')","tensor(23.3226, device='cuda:0')"
358,"tensor(3.6116, device='cuda:0')","tensor(24.8216, device='cuda:0')"
359,"tensor(3.7828, device='cuda:0')","tensor(25.8451, device='cuda:0')"
360,"tensor(3.2329, device='cuda:0')","tensor(22.7512, device='cuda:0')"
361,"tensor(3.1955, device='cuda:0')","tensor(10.8625, device='cuda:0')"
362,"tensor(3.1604, device='cuda:0')","tensor(14.3450, device='cuda:0')"
363,"tensor(2.7571, device='cuda:0')","tensor(13.0624, device='cuda:0')"
364,"tensor(3.0755, device='cuda:0')","tensor(12.9080, device='cuda:0')"
365,"tensor(3.3103, device='cuda:0')","tensor(13.6810, device='cuda:0')"
366,"tensor(2.8531, device='cuda:0')","tensor(13.2582, device='cuda:0')"
367,"tensor(3.0299, device='cuda:0')","tensor(14.2150, device='cuda:0')"
368,"tensor(3.5797, device='cuda:0')","tensor(15.2802, device='cuda:0')"
369,"tensor(2.6255, device='cuda:0')","tensor(15.4611, device='cuda:0')"
370,"tensor(3.5063, device='cuda:0')","tensor(16.0184, device='cuda:0')"
371,"tensor(2.8152, device='cuda:0')","tensor(9.4565, device='cuda:0')"
372,"tensor(2.8236, device='cuda:0')","tensor(10.2070, device='cuda:0')"
373,"tensor(2.9913, device='cuda:0')","tensor(11.4774, device='cuda:0')"
374,"tensor(3.0692, device='cuda:0')","tensor(12.4294, device='cuda:0')"
375,"tensor(3.7044, device='cuda:0')","tensor(14.2685, device='cuda:0')"
376,"tensor(3.3399, device='cuda:0')","tensor(16.7997, device='cuda:0')"
377,"tensor(3.4156, device='cuda:0')","tensor(17.5128, device='cuda:0')"
378,"tensor(2.3748, device='cuda:0')","tensor(20.6036, device='cuda:0')"
379,"tensor(2.8261, device='cuda:0')","tensor(21.5052, device='cuda:0')"
380,"tensor(2.8883, device='cuda:0')","tensor(22.0133, device='cuda:0')"
381,"tensor(2.9268, device='cuda:0')","tensor(10.0258, device='cuda:0')"
382,"tensor(2.3961, device='cuda:0')","tensor(11.8189, device='cuda:0')"
383,"tensor(2.1576, device='cuda:0')","tensor(11.0149, device='cuda:0')"
384,"tensor(2.0907, device='cuda:0')","tensor(10.7231, device='cuda:0')"
385,"tensor(1.9798, device='cuda:0')","tensor(11.4007, device='cuda:0')"
386,"tensor(2.6986, device='cuda:0')","tensor(13.4322, device='cuda:0')"
387,"tensor(1.9885, device='cuda:0')","tensor(13.2795, device='cuda:0')"
388,"tensor(2.1872, device='cuda:0')","tensor(12.7198, device='cuda:0')"
389,"tensor(1.6661, device='cuda:0')","tensor(12.3905, device='cuda:0')"
390,"tensor(1.9424, device='cuda:0')","tensor(14.2580, device='cuda:0')"
391,"tensor(2.6363, device='cuda:0')","tensor(10.5333, device='cuda:0')"
392,"tensor(2.6403, device='cuda:0')","tensor(10.6117, device='cuda:0')"
393,"tensor(3.1828, device='cuda:0')","tensor(12.0976, device='cuda:0')"
394,"tensor(2.8466, device='cuda:0')","tensor(13.2665, device='cuda:0')"
395,"tensor(3.0932, device='cuda:0')","tensor(13.6628, device='cuda:0')"
396,"tensor(3.2119, device='cuda:0')","tensor(14.4511, device='cuda:0')"
397,"tensor(3.6878, device='cuda:0')","tensor(15.9521, device='cuda:0')"
398,"tensor(3.6360, device='cuda:0')","tensor(16.5295, device='cuda:0')"
399,"tensor(3.8291, device='cuda:0')","tensor(17.5633, device='cuda:0')"
400,"tensor(4.0520, device='cuda:0')","tensor(18.8685, device='cuda:0')"
401,"tensor(4.4470, device='cuda:0')","tensor(11.4634, device='cuda:0')"
402,"tensor(2.5426, device='cuda:0')","tensor(56.0354, device='cuda:0')"
403,"tensor(2.1431, device='cuda:0')","tensor(46.0657, device='cuda:0')"
404,"tensor(2.4420, device='cuda:0')","tensor(32.6992, device='cuda:0')"
405,"tensor(2.3309, device='cuda:0')","tensor(30.5894, device='cuda:0')"
406,"tensor(2.2560, device='cuda:0')","tensor(26.9941, device='cuda:0')"
407,"tensor(1.6893, device='cuda:0')","tensor(22.7313, device='cuda:0')"
408,"tensor(1.5811, device='cuda:0')","tensor(20.9897, device='cuda:0')"
409,"tensor(1.6460, device='cuda:0')","tensor(20.4226, device='cuda:0')"
410,"tensor(2.5676, device='cuda:0')","tensor(29.2066, device='cuda:0')"
411,"tensor(2.1052, device='cuda:0')","tensor(7.8013, device='cuda:0')"
412,"tensor(1.9379, device='cuda:0')","tensor(8.7369, device='cuda:0')"
413,"tensor(1.5289, device='cuda:0')","tensor(9.1674, device='cuda:0')"
414,"tensor(2.3336, device='cuda:0')","tensor(10.9392, device='cuda:0')"
415,"tensor(2.4648, device='cuda:0')","tensor(12.7163, device='cuda:0')"
416,"tensor(2.0401, device='cuda:0')","tensor(12.6782, device='cuda:0')"
417,"tensor(2.4136, device='cuda:0')","tensor(14.2198, device='cuda:0')"
418,"tensor(2.7335, device='cuda:0')","tensor(19.9094, device='cuda:0')"
419,"tensor(3.0371, device='cuda:0')","tensor(20.8354, device='cuda:0')"
420,"tensor(2.2708, device='cuda:0')","tensor(19.3888, device='cuda:0')"
421,"tensor(1.8495, device='cuda:0')","tensor(10.2754, device='cuda:0')"
422,"tensor(2.0464, device='cuda:0')","tensor(11.0437, device='cuda:0')"
423,"tensor(2.5423, device='cuda:0')","tensor(12.7724, device='cuda:0')"
424,"tensor(3.1337, device='cuda:0')","tensor(15.8382, device='cuda:0')"
425,"tensor(3.6320, device='cuda:0')","tensor(19.5764, device='cuda:0')"
426,"tensor(4.7898, device='cuda:0')","tensor(34.8210, device='cuda:0')"
427,"tensor(4.2101, device='cuda:0')","tensor(25.7533, device='cuda:0')"
428,"tensor(3.8157, device='cuda:0')","tensor(23.6430, device='cuda:0')"
429,"tensor(4.4621, device='cuda:0')","tensor(25.7273, device='cuda:0')"
430,"tensor(3.8697, device='cuda:0')","tensor(25.3597, device='cuda:0')"
431,"tensor(3.5409, device='cuda:0')","tensor(11.1139, device='cuda:0')"
432,"tensor(3.8092, device='cuda:0')","tensor(11.4413, device='cuda:0')"
433,"tensor(3.1800, device='cuda:0')","tensor(11.8272, device='cuda:0')"
434,"tensor(3.8416, device='cuda:0')","tensor(20.5392, device='cuda:0')"
435,"tensor(3.9233, device='cuda:0')","tensor(23.1697, device='cuda:0')"
436,"tensor(3.7379, device='cuda:0')","tensor(20.7930, device='cuda:0')"
437,"tensor(3.8444, device='cuda:0')","tensor(21.0833, device='cuda:0')"
438,"tensor(3.6807, device='cuda:0')","tensor(24.2596, device='cuda:0')"
439,"tensor(3.5973, device='cuda:0')","tensor(22.4735, device='cuda:0')"
440,"tensor(3.4263, device='cuda:0')","tensor(22.8374, device='cuda:0')"
441,"tensor(3.2169, device='cuda:0')","tensor(10.2847, device='cuda:0')"
442,"tensor(3.6828, device='cuda:0')","tensor(15.1235, device='cuda:0')"
443,"tensor(3.5032, device='cuda:0')","tensor(16.1428, device='cuda:0')"
444,"tensor(3.8939, device='cuda:0')","tensor(17.9311, device='cuda:0')"
445,"tensor(4.2686, device='cuda:0')","tensor(21.1622, device='cuda:0')"
446,"tensor(4.0461, device='cuda:0')","tensor(24.3452, device='cuda:0')"
447,"tensor(3.8832, device='cuda:0')","tensor(26.4451, device='cuda:0')"
448,"tensor(3.2330, device='cuda:0')","tensor(28.5513, device='cuda:0')"
449,"tensor(2.5924, device='cuda:0')","tensor(32.6026, device='cuda:0')"
450,"tensor(6.6164, device='cuda:0')","tensor(52.3283, device='cuda:0')"
451,"tensor(5.3013, device='cuda:0')","tensor(16.6312, device='cuda:0')"
452,"tensor(5.2422, device='cuda:0')","tensor(19.4341, device='cuda:0')"
453,"tensor(4.8537, device='cuda:0')","tensor(19.1662, device='cuda:0')"
454,"tensor(4.7145, device='cuda:0')","tensor(22.8187, device='cuda:0')"
455,"tensor(4.5456, device='cuda:0')","tensor(24.5997, device='cuda:0')"
456,"tensor(4.3694, device='cuda:0')","tensor(26.6288, device='cuda:0')"
457,"tensor(4.4469, device='cuda:0')","tensor(29.7189, device='cuda:0')"
458,"tensor(3.3311, device='cuda:0')","tensor(26.8549, device='cuda:0')"
459,"tensor(2.9450, device='cuda:0')","tensor(27.6916, device='cuda:0')"
460,"tensor(3.1724, device='cuda:0')","tensor(30.2127, device='cuda:0')"
461,"tensor(3.4217, device='cuda:0')","tensor(12.5469, device='cuda:0')"
462,"tensor(3.9484, device='cuda:0')","tensor(14.6186, device='cuda:0')"
463,"tensor(4.1997, device='cuda:0')","tensor(16.4702, device='cuda:0')"
464,"tensor(4.7657, device='cuda:0')","tensor(19.1080, device='cuda:0')"
465,"tensor(5.5693, device='cuda:0')","tensor(23.3959, device='cuda:0')"
466,"tensor(2.5997, device='cuda:0')","tensor(28.1728, device='cuda:0')"
467,"tensor(2.7912, device='cuda:0')","tensor(28.8576, device='cuda:0')"
468,"tensor(2.8276, device='cuda:0')","tensor(31.1478, device='cuda:0')"
469,"tensor(3.1879, device='cuda:0')","tensor(34.9418, device='cuda:0')"
470,"tensor(4.1192, device='cuda:0')","tensor(40.6244, device='cuda:0')"
471,"tensor(4.1291, device='cuda:0')","tensor(17.6780, device='cuda:0')"
472,"tensor(4.6287, device='cuda:0')","tensor(18.7310, device='cuda:0')"
473,"tensor(5.3370, device='cuda:0')","tensor(20.5551, device='cuda:0')"
474,"tensor(5.2888, device='cuda:0')","tensor(53.9443, device='cuda:0')"
475,"tensor(5.7583, device='cuda:0')","tensor(51.5641, device='cuda:0')"
476,"tensor(6.0912, device='cuda:0')","tensor(48.4937, device='cuda:0')"
477,"tensor(6.1459, device='cuda:0')","tensor(48.3348, device='cuda:0')"
478,"tensor(7.2600, device='cuda:0')","tensor(60.3852, device='cuda:0')"
479,"tensor(6.5840, device='cuda:0')","tensor(61.2507, device='cuda:0')"
480,"tensor(6.7396, device='cuda:0')","tensor(64.8985, device='cuda:0')"
481,"tensor(6.1141, device='cuda:0')","tensor(15.8739, device='cuda:0')"
482,"tensor(7.1813, device='cuda:0')","tensor(27.8661, device='cuda:0')"
483,"tensor(2.1892, device='cuda:0')","tensor(17.1693, device='cuda:0')"
484,"tensor(1.7895, device='cuda:0')","tensor(15.9535, device='cuda:0')"
485,"tensor(1.4508, device='cuda:0')","tensor(14.2953, device='cuda:0')"
486,"tensor(1.4005, device='cuda:0')","tensor(13.3913, device='cuda:0')"
487,"tensor(1.3596, device='cuda:0')","tensor(12.4787, device='cuda:0')"
488,"tensor(1.5147, device='cuda:0')","tensor(12.2340, device='cuda:0')"
489,"tensor(1.6169, device='cuda:0')","tensor(12.5831, device='cuda:0')"
490,"tensor(2.2971, device='cuda:0')","tensor(14.5347, device='cuda:0')"
491,"tensor(2.7322, device='cuda:0')","tensor(9.6240, device='cuda:0')"
492,"tensor(3.2247, device='cuda:0')","tensor(10.6658, device='cuda:0')"
493,"tensor(2.8540, device='cuda:0')","tensor(11.0970, device='cuda:0')"
494,"tensor(2.8312, device='cuda:0')","tensor(12.2036, device='cuda:0')"
495,"tensor(2.7121, device='cuda:0')","tensor(12.8837, device='cuda:0')"
496,"tensor(2.8572, device='cuda:0')","tensor(13.8696, device='cuda:0')"
497,"tensor(2.6666, device='cuda:0')","tensor(14.4322, device='cuda:0')"
498,"tensor(6.4632, device='cuda:0')","tensor(38.0564, device='cuda:0')"
499,"tensor(5.4649, device='cuda:0')","tensor(28.5807, device='cuda:0')"
500,"tensor(5.2852, device='cuda:0')","tensor(25.7174, device='cuda:0')"
501,"tensor(4.4930, device='cuda:0')","tensor(13.2713, device='cuda:0')"
502,"tensor(4.4696, device='cuda:0')","tensor(15.4221, device='cuda:0')"
503,"tensor(4.0566, device='cuda:0')","tensor(15.1403, device='cuda:0')"
504,"tensor(3.4161, device='cuda:0')","tensor(14.2824, device='cuda:0')"
505,"tensor(2.8951, device='cuda:0')","tensor(13.9289, device='cuda:0')"
506,"tensor(2.2074, device='cuda:0')","tensor(16.1999, device='cuda:0')"
507,"tensor(1.8759, device='cuda:0')","tensor(15.5863, device='cuda:0')"
508,"tensor(1.9282, device='cuda:0')","tensor(15.2262, device='cuda:0')"
509,"tensor(1.8784, device='cuda:0')","tensor(15.7186, device='cuda:0')"
510,"tensor(2.0702, device='cuda:0')","tensor(16.6443, device='cuda:0')"
511,"tensor(2.4227, device='cuda:0')","tensor(8.2876, device='cuda:0')"
512,"tensor(2.5194, device='cuda:0')","tensor(8.9995, device='cuda:0')"
513,"tensor(3.0486, device='cuda:0')","tensor(10.4717, device='cuda:0')"
514,"tensor(2.9113, device='cuda:0')","tensor(13.3601, device='cuda:0')"
515,"tensor(2.9246, device='cuda:0')","tensor(14.8154, device='cuda:0')"
516,"tensor(2.8674, device='cuda:0')","tensor(16.0074, device='cuda:0')"
517,"tensor(3.3518, device='cuda:0')","tensor(18.5732, device='cuda:0')"
518,"tensor(3.7789, device='cuda:0')","tensor(21.5830, device='cuda:0')"
519,"tensor(3.6725, device='cuda:0')","tensor(24.7405, device='cuda:0')"
520,"tensor(4.1732, device='cuda:0')","tensor(28.6400, device='cuda:0')"
521,"tensor(5.6926, device='cuda:0')","tensor(18.1682, device='cuda:0')"
522,"tensor(4.5823, device='cuda:0')","tensor(41.6942, device='cuda:0')"
523,"tensor(4.5567, device='cuda:0')","tensor(35.3639, device='cuda:0')"
524,"tensor(4.7531, device='cuda:0')","tensor(31.2571, device='cuda:0')"
525,"tensor(4.4319, device='cuda:0')","tensor(29.2108, device='cuda:0')"
526,"tensor(4.7739, device='cuda:0')","tensor(30.9902, device='cuda:0')"
527,"tensor(4.3852, device='cuda:0')","tensor(29.3394, device='cuda:0')"
528,"tensor(4.2799, device='cuda:0')","tensor(28.2122, device='cuda:0')"
529,"tensor(4.8201, device='cuda:0')","tensor(30.6842, device='cuda:0')"
530,"tensor(4.8959, device='cuda:0')","tensor(34.5821, device='cuda:0')"
531,"tensor(4.8293, device='cuda:0')","tensor(11.0685, device='cuda:0')"
532,"tensor(5.3179, device='cuda:0')","tensor(11.9692, device='cuda:0')"
533,"tensor(4.2562, device='cuda:0')","tensor(12.0089, device='cuda:0')"
534,"tensor(4.9603, device='cuda:0')","tensor(11.8536, device='cuda:0')"
535,"tensor(3.9703, device='cuda:0')","tensor(12.7847, device='cuda:0')"
536,"tensor(4.1033, device='cuda:0')","tensor(14.2314, device='cuda:0')"
537,"tensor(3.5007, device='cuda:0')","tensor(16.5351, device='cuda:0')"
538,"tensor(3.9807, device='cuda:0')","tensor(18.0562, device='cuda:0')"
539,"tensor(5.1672, device='cuda:0')","tensor(35.0043, device='cuda:0')"
540,"tensor(5.3433, device='cuda:0')","tensor(40.4324, device='cuda:0')"
541,"tensor(4.5345, device='cuda:0')","tensor(13.5026, device='cuda:0')"
542,"tensor(3.9724, device='cuda:0')","tensor(15.4341, device='cuda:0')"
543,"tensor(3.6109, device='cuda:0')","tensor(16.2205, device='cuda:0')"
544,"tensor(3.8263, device='cuda:0')","tensor(16.2333, device='cuda:0')"
545,"tensor(3.5179, device='cuda:0')","tensor(17.4046, device='cuda:0')"
546,"tensor(5.9638, device='cuda:0')","tensor(37.9453, device='cuda:0')"
547,"tensor(4.9488, device='cuda:0')","tensor(28.3531, device='cuda:0')"
548,"tensor(5.2574, device='cuda:0')","tensor(24.6592, device='cuda:0')"
549,"tensor(4.4296, device='cuda:0')","tensor(21.2547, device='cuda:0')"
550,"tensor(4.0616, device='cuda:0')","tensor(23.7934, device='cuda:0')"
551,"tensor(3.6558, device='cuda:0')","tensor(14.1366, device='cuda:0')"
552,"tensor(5.3326, device='cuda:0')","tensor(20.4461, device='cuda:0')"
553,"tensor(3.8067, device='cuda:0')","tensor(13.9268, device='cuda:0')"
554,"tensor(4.5988, device='cuda:0')","tensor(22.5500, device='cuda:0')"
555,"tensor(4.4889, device='cuda:0')","tensor(21.0164, device='cuda:0')"
556,"tensor(4.1524, device='cuda:0')","tensor(19.7711, device='cuda:0')"
557,"tensor(3.6543, device='cuda:0')","tensor(17.2836, device='cuda:0')"
558,"tensor(4.0363, device='cuda:0')","tensor(20.1931, device='cuda:0')"
559,"tensor(2.7283, device='cuda:0')","tensor(15.8849, device='cuda:0')"
560,"tensor(3.4546, device='cuda:0')","tensor(17.5542, device='cuda:0')"
561,"tensor(3.6038, device='cuda:0')","tensor(8.8685, device='cuda:0')"
562,"tensor(3.5946, device='cuda:0')","tensor(12.7817, device='cuda:0')"
563,"tensor(4.6424, device='cuda:0')","tensor(15.1813, device='cuda:0')"
564,"tensor(5.4171, device='cuda:0')","tensor(24.3371, device='cuda:0')"
565,"tensor(4.8405, device='cuda:0')","tensor(20.9614, device='cuda:0')"
566,"tensor(4.7254, device='cuda:0')","tensor(24.6678, device='cuda:0')"
567,"tensor(4.6197, device='cuda:0')","tensor(24.7984, device='cuda:0')"
568,"tensor(5.0182, device='cuda:0')","tensor(27.0542, device='cuda:0')"
569,"tensor(4.6875, device='cuda:0')","tensor(27.4861, device='cuda:0')"
570,"tensor(2.4636, device='cuda:0')","tensor(22.6555, device='cuda:0')"
571,"tensor(3.5751, device='cuda:0')","tensor(10.7578, device='cuda:0')"
572,"tensor(3.3218, device='cuda:0')","tensor(13.0347, device='cuda:0')"
573,"tensor(3.9741, device='cuda:0')","tensor(12.8066, device='cuda:0')"
574,"tensor(4.8399, device='cuda:0')","tensor(16.3327, device='cuda:0')"
575,"tensor(3.5180, device='cuda:0')","tensor(14.1642, device='cuda:0')"
576,"tensor(3.4216, device='cuda:0')","tensor(13.6492, device='cuda:0')"
577,"tensor(4.8272, device='cuda:0')","tensor(22.5152, device='cuda:0')"
578,"tensor(4.2184, device='cuda:0')","tensor(21.4254, device='cuda:0')"
579,"tensor(4.9726, device='cuda:0')","tensor(26.1236, device='cuda:0')"
580,"tensor(4.2724, device='cuda:0')","tensor(21.9288, device='cuda:0')"
581,"tensor(3.5886, device='cuda:0')","tensor(10.6974, device='cuda:0')"
582,"tensor(3.2287, device='cuda:0')","tensor(10.3627, device='cuda:0')"
583,"tensor(2.5932, device='cuda:0')","tensor(9.9889, device='cuda:0')"
584,"tensor(3.1437, device='cuda:0')","tensor(11.7013, device='cuda:0')"
585,"tensor(3.2837, device='cuda:0')","tensor(12.4683, device='cuda:0')"
586,"tensor(4.4759, device='cuda:0')","tensor(14.8861, device='cuda:0')"
587,"tensor(4.3340, device='cuda:0')","tensor(13.3942, device='cuda:0')"
588,"tensor(4.6165, device='cuda:0')","tensor(14.1581, device='cuda:0')"
589,"tensor(4.5508, device='cuda:0')","tensor(14.4010, device='cuda:0')"
590,"tensor(4.5007, device='cuda:0')","tensor(14.4343, device='cuda:0')"
591,"tensor(5.2423, device='cuda:0')","tensor(10.3627, device='cuda:0')"
592,"tensor(5.0053, device='cuda:0')","tensor(11.2718, device='cuda:0')"
593,"tensor(5.6477, device='cuda:0')","tensor(16.4197, device='cuda:0')"
594,"tensor(6.6744, device='cuda:0')","tensor(52.6083, device='cuda:0')"
595,"tensor(6.3414, device='cuda:0')","tensor(41.8209, device='cuda:0')"
596,"tensor(6.2012, device='cuda:0')","tensor(36.1958, device='cuda:0')"
597,"tensor(6.1677, device='cuda:0')","tensor(36.0364, device='cuda:0')"
598,"tensor(5.0687, device='cuda:0')","tensor(32.4517, device='cuda:0')"
599,"tensor(4.7633, device='cuda:0')","tensor(31.7704, device='cuda:0')"
600,"tensor(5.0281, device='cuda:0')","tensor(30.9088, device='cuda:0')"
601,"tensor(4.9028, device='cuda:0')","tensor(12.2983, device='cuda:0')"
602,"tensor(3.8804, device='cuda:0')","tensor(17.5982, device='cuda:0')"
603,"tensor(3.6703, device='cuda:0')","tensor(20.3206, device='cuda:0')"
604,"tensor(4.3586, device='cuda:0')","tensor(16.2097, device='cuda:0')"
605,"tensor(4.7598, device='cuda:0')","tensor(17.3718, device='cuda:0')"
606,"tensor(4.6357, device='cuda:0')","tensor(20.6184, device='cuda:0')"
607,"tensor(3.8527, device='cuda:0')","tensor(23.5273, device='cuda:0')"
608,"tensor(4.0513, device='cuda:0')","tensor(24.3964, device='cuda:0')"
609,"tensor(2.8026, device='cuda:0')","tensor(23.1392, device='cuda:0')"
610,"tensor(3.1553, device='cuda:0')","tensor(21.8325, device='cuda:0')"
