iteration,original_grad_norm,regularized_grad_norm
348,"tensor(5.6274, device='cuda:0')","tensor(25.7921, device='cuda:0')"
349,"tensor(5.6747, device='cuda:0')","tensor(28.2970, device='cuda:0')"
350,"tensor(6.1206, device='cuda:0')","tensor(32.0504, device='cuda:0')"
351,"tensor(6.3685, device='cuda:0')","tensor(16.2086, device='cuda:0')"
352,"tensor(4.6544, device='cuda:0')","tensor(13.8993, device='cuda:0')"
353,"tensor(4.6710, device='cuda:0')","tensor(17.4634, device='cuda:0')"
354,"tensor(3.2218, device='cuda:0')","tensor(30.3077, device='cuda:0')"
355,"tensor(3.4765, device='cuda:0')","tensor(33.4733, device='cuda:0')"
356,"tensor(3.7515, device='cuda:0')","tensor(26.8854, device='cuda:0')"
357,"tensor(2.9498, device='cuda:0')","tensor(24.2921, device='cuda:0')"
358,"tensor(3.2021, device='cuda:0')","tensor(24.6287, device='cuda:0')"
359,"tensor(3.5386, device='cuda:0')","tensor(26.1715, device='cuda:0')"
360,"tensor(4.8052, device='cuda:0')","tensor(27.7505, device='cuda:0')"
361,"tensor(4.1031, device='cuda:0')","tensor(11.8672, device='cuda:0')"
362,"tensor(4.9265, device='cuda:0')","tensor(19.6278, device='cuda:0')"
363,"tensor(4.2479, device='cuda:0')","tensor(17.0854, device='cuda:0')"
364,"tensor(4.1355, device='cuda:0')","tensor(16.3572, device='cuda:0')"
365,"tensor(4.0934, device='cuda:0')","tensor(17.9938, device='cuda:0')"
366,"tensor(3.6790, device='cuda:0')","tensor(20.6026, device='cuda:0')"
367,"tensor(3.7269, device='cuda:0')","tensor(21.5818, device='cuda:0')"
368,"tensor(3.6417, device='cuda:0')","tensor(24.3261, device='cuda:0')"
369,"tensor(2.3587, device='cuda:0')","tensor(24.5049, device='cuda:0')"
370,"tensor(3.2208, device='cuda:0')","tensor(29.5863, device='cuda:0')"
371,"tensor(2.6588, device='cuda:0')","tensor(9.7133, device='cuda:0')"
372,"tensor(3.1280, device='cuda:0')","tensor(10.8178, device='cuda:0')"
373,"tensor(3.3391, device='cuda:0')","tensor(11.9515, device='cuda:0')"
374,"tensor(3.3259, device='cuda:0')","tensor(12.5577, device='cuda:0')"
375,"tensor(3.7426, device='cuda:0')","tensor(14.8482, device='cuda:0')"
376,"tensor(3.9611, device='cuda:0')","tensor(18.5433, device='cuda:0')"
377,"tensor(3.4500, device='cuda:0')","tensor(18.6993, device='cuda:0')"
378,"tensor(2.8047, device='cuda:0')","tensor(25.0335, device='cuda:0')"
379,"tensor(2.5836, device='cuda:0')","tensor(23.0992, device='cuda:0')"
380,"tensor(2.2744, device='cuda:0')","tensor(22.2824, device='cuda:0')"
381,"tensor(2.4517, device='cuda:0')","tensor(9.2992, device='cuda:0')"
382,"tensor(2.3184, device='cuda:0')","tensor(10.4326, device='cuda:0')"
383,"tensor(2.1434, device='cuda:0')","tensor(9.7966, device='cuda:0')"
384,"tensor(2.3098, device='cuda:0')","tensor(9.9717, device='cuda:0')"
385,"tensor(2.4150, device='cuda:0')","tensor(10.7370, device='cuda:0')"
386,"tensor(3.0974, device='cuda:0')","tensor(14.6399, device='cuda:0')"
387,"tensor(2.6216, device='cuda:0')","tensor(14.8853, device='cuda:0')"
388,"tensor(3.1517, device='cuda:0')","tensor(15.6988, device='cuda:0')"
389,"tensor(1.9208, device='cuda:0')","tensor(12.2327, device='cuda:0')"
390,"tensor(2.1514, device='cuda:0')","tensor(14.1665, device='cuda:0')"
391,"tensor(3.0324, device='cuda:0')","tensor(10.6203, device='cuda:0')"
392,"tensor(2.7527, device='cuda:0')","tensor(10.4149, device='cuda:0')"
393,"tensor(3.6844, device='cuda:0')","tensor(13.5187, device='cuda:0')"
394,"tensor(2.8645, device='cuda:0')","tensor(13.5979, device='cuda:0')"
395,"tensor(3.2062, device='cuda:0')","tensor(13.8677, device='cuda:0')"
396,"tensor(3.1894, device='cuda:0')","tensor(14.3678, device='cuda:0')"
397,"tensor(3.7147, device='cuda:0')","tensor(15.3413, device='cuda:0')"
398,"tensor(3.8928, device='cuda:0')","tensor(16.1640, device='cuda:0')"
399,"tensor(4.1988, device='cuda:0')","tensor(16.8056, device='cuda:0')"
400,"tensor(4.4811, device='cuda:0')","tensor(18.3768, device='cuda:0')"
401,"tensor(4.9953, device='cuda:0')","tensor(11.8630, device='cuda:0')"
402,"tensor(4.4701, device='cuda:0')","tensor(95.8668, device='cuda:0')"
403,"tensor(2.3584, device='cuda:0')","tensor(42.8641, device='cuda:0')"
404,"tensor(3.1412, device='cuda:0')","tensor(41.9948, device='cuda:0')"
405,"tensor(2.9347, device='cuda:0')","tensor(37.1719, device='cuda:0')"
406,"tensor(2.6315, device='cuda:0')","tensor(30.3627, device='cuda:0')"
407,"tensor(1.6365, device='cuda:0')","tensor(20.8804, device='cuda:0')"
408,"tensor(1.4090, device='cuda:0')","tensor(20.1483, device='cuda:0')"
409,"tensor(1.8300, device='cuda:0')","tensor(24.6195, device='cuda:0')"
410,"tensor(3.0667, device='cuda:0')","tensor(36.6337, device='cuda:0')"
411,"tensor(1.3079, device='cuda:0')","tensor(7.8345, device='cuda:0')"
412,"tensor(2.1970, device='cuda:0')","tensor(10.0593, device='cuda:0')"
413,"tensor(1.8811, device='cuda:0')","tensor(11.0432, device='cuda:0')"
414,"tensor(2.6700, device='cuda:0')","tensor(13.5391, device='cuda:0')"
415,"tensor(2.5842, device='cuda:0')","tensor(15.6851, device='cuda:0')"
416,"tensor(1.9002, device='cuda:0')","tensor(14.6788, device='cuda:0')"
417,"tensor(1.8693, device='cuda:0')","tensor(15.2157, device='cuda:0')"
418,"tensor(1.7928, device='cuda:0')","tensor(15.9694, device='cuda:0')"
419,"tensor(2.2180, device='cuda:0')","tensor(19.3312, device='cuda:0')"
420,"tensor(1.7879, device='cuda:0')","tensor(17.4452, device='cuda:0')"
421,"tensor(1.7083, device='cuda:0')","tensor(8.7968, device='cuda:0')"
422,"tensor(2.1311, device='cuda:0')","tensor(9.9037, device='cuda:0')"
423,"tensor(2.8815, device='cuda:0')","tensor(12.1405, device='cuda:0')"
424,"tensor(3.7383, device='cuda:0')","tensor(14.6995, device='cuda:0')"
425,"tensor(4.4006, device='cuda:0')","tensor(18.1881, device='cuda:0')"
426,"tensor(5.3876, device='cuda:0')","tensor(44.6448, device='cuda:0')"
427,"tensor(4.0681, device='cuda:0')","tensor(29.7791, device='cuda:0')"
428,"tensor(3.4886, device='cuda:0')","tensor(25.8973, device='cuda:0')"
429,"tensor(4.1247, device='cuda:0')","tensor(25.8265, device='cuda:0')"
430,"tensor(3.8007, device='cuda:0')","tensor(26.1975, device='cuda:0')"
431,"tensor(3.5210, device='cuda:0')","tensor(13.4481, device='cuda:0')"
432,"tensor(3.6932, device='cuda:0')","tensor(13.8224, device='cuda:0')"
433,"tensor(3.2582, device='cuda:0')","tensor(14.6578, device='cuda:0')"
434,"tensor(3.5985, device='cuda:0')","tensor(25.8945, device='cuda:0')"
435,"tensor(3.7333, device='cuda:0')","tensor(28.0817, device='cuda:0')"
436,"tensor(3.6727, device='cuda:0')","tensor(24.7340, device='cuda:0')"
437,"tensor(3.5780, device='cuda:0')","tensor(23.8014, device='cuda:0')"
438,"tensor(3.4702, device='cuda:0')","tensor(25.8610, device='cuda:0')"
439,"tensor(3.4656, device='cuda:0')","tensor(22.8626, device='cuda:0')"
440,"tensor(3.3158, device='cuda:0')","tensor(22.8667, device='cuda:0')"
441,"tensor(3.1413, device='cuda:0')","tensor(10.3088, device='cuda:0')"
442,"tensor(3.5866, device='cuda:0')","tensor(15.6577, device='cuda:0')"
443,"tensor(3.5684, device='cuda:0')","tensor(17.7960, device='cuda:0')"
444,"tensor(4.4206, device='cuda:0')","tensor(20.6854, device='cuda:0')"
445,"tensor(5.0504, device='cuda:0')","tensor(24.7078, device='cuda:0')"
446,"tensor(4.5821, device='cuda:0')","tensor(29.3324, device='cuda:0')"
447,"tensor(4.7946, device='cuda:0')","tensor(33.8470, device='cuda:0')"
448,"tensor(4.3400, device='cuda:0')","tensor(38.3192, device='cuda:0')"
449,"tensor(3.4816, device='cuda:0')","tensor(41.7918, device='cuda:0')"
450,"tensor(9.5744, device='cuda:0')","tensor(76.1029, device='cuda:0')"
451,"tensor(6.4524, device='cuda:0')","tensor(19.6559, device='cuda:0')"
452,"tensor(6.5395, device='cuda:0')","tensor(24.7569, device='cuda:0')"
453,"tensor(6.3971, device='cuda:0')","tensor(24.1003, device='cuda:0')"
454,"tensor(6.5567, device='cuda:0')","tensor(29.2105, device='cuda:0')"
455,"tensor(6.2168, device='cuda:0')","tensor(30.5383, device='cuda:0')"
456,"tensor(5.9922, device='cuda:0')","tensor(33.6071, device='cuda:0')"
457,"tensor(6.1814, device='cuda:0')","tensor(37.9777, device='cuda:0')"
458,"tensor(7.5109, device='cuda:0')","tensor(45.8219, device='cuda:0')"
459,"tensor(6.1069, device='cuda:0')","tensor(46.5867, device='cuda:0')"
460,"tensor(5.0964, device='cuda:0')","tensor(49.2664, device='cuda:0')"
461,"tensor(4.9990, device='cuda:0')","tensor(19.3673, device='cuda:0')"
462,"tensor(5.9564, device='cuda:0')","tensor(22.2965, device='cuda:0')"
463,"tensor(6.6715, device='cuda:0')","tensor(26.0628, device='cuda:0')"
464,"tensor(8.0394, device='cuda:0')","tensor(31.4864, device='cuda:0')"
465,"tensor(9.7294, device='cuda:0')","tensor(40.3745, device='cuda:0')"
466,"tensor(6.3424, device='cuda:0')","tensor(52.6790, device='cuda:0')"
467,"tensor(5.2714, device='cuda:0')","tensor(48.9233, device='cuda:0')"
468,"tensor(4.8144, device='cuda:0')","tensor(50.5653, device='cuda:0')"
469,"tensor(4.8581, device='cuda:0')","tensor(54.7916, device='cuda:0')"
470,"tensor(6.5131, device='cuda:0')","tensor(61.7569, device='cuda:0')"
471,"tensor(5.7021, device='cuda:0')","tensor(18.5988, device='cuda:0')"
472,"tensor(7.0051, device='cuda:0')","tensor(21.2748, device='cuda:0')"
473,"tensor(8.3099, device='cuda:0')","tensor(24.7296, device='cuda:0')"
474,"tensor(5.6831, device='cuda:0')","tensor(69.2199, device='cuda:0')"
475,"tensor(5.6952, device='cuda:0')","tensor(57.3900, device='cuda:0')"
476,"tensor(6.2407, device='cuda:0')","tensor(57.8881, device='cuda:0')"
477,"tensor(5.8288, device='cuda:0')","tensor(55.0792, device='cuda:0')"
478,"tensor(8.0278, device='cuda:0')","tensor(84.5406, device='cuda:0')"
479,"tensor(6.0546, device='cuda:0')","tensor(69.1095, device='cuda:0')"
480,"tensor(6.2943, device='cuda:0')","tensor(69.5413, device='cuda:0')"
481,"tensor(5.7340, device='cuda:0')","tensor(16.0751, device='cuda:0')"
482,"tensor(10.3325, device='cuda:0')","tensor(43.3224, device='cuda:0')"
483,"tensor(2.9048, device='cuda:0')","tensor(19.5418, device='cuda:0')"
484,"tensor(3.8174, device='cuda:0')","tensor(24.9070, device='cuda:0')"
485,"tensor(2.9511, device='cuda:0')","tensor(21.7342, device='cuda:0')"
486,"tensor(2.9614, device='cuda:0')","tensor(19.9672, device='cuda:0')"
487,"tensor(2.6265, device='cuda:0')","tensor(18.2315, device='cuda:0')"
488,"tensor(3.0852, device='cuda:0')","tensor(17.3196, device='cuda:0')"
489,"tensor(2.7635, device='cuda:0')","tensor(17.3666, device='cuda:0')"
490,"tensor(1.5585, device='cuda:0')","tensor(13.7314, device='cuda:0')"
491,"tensor(2.0599, device='cuda:0')","tensor(8.9685, device='cuda:0')"
492,"tensor(2.1984, device='cuda:0')","tensor(9.6363, device='cuda:0')"
493,"tensor(2.0830, device='cuda:0')","tensor(10.2893, device='cuda:0')"
494,"tensor(2.4144, device='cuda:0')","tensor(12.0364, device='cuda:0')"
495,"tensor(2.4140, device='cuda:0')","tensor(12.9132, device='cuda:0')"
496,"tensor(2.7123, device='cuda:0')","tensor(13.9865, device='cuda:0')"
497,"tensor(2.6553, device='cuda:0')","tensor(15.0142, device='cuda:0')"
498,"tensor(8.9864, device='cuda:0')","tensor(58.7019, device='cuda:0')"
499,"tensor(6.0261, device='cuda:0')","tensor(39.3360, device='cuda:0')"
500,"tensor(5.2434, device='cuda:0')","tensor(33.7662, device='cuda:0')"
501,"tensor(3.6755, device='cuda:0')","tensor(15.7844, device='cuda:0')"
502,"tensor(3.0820, device='cuda:0')","tensor(17.1840, device='cuda:0')"
503,"tensor(2.8250, device='cuda:0')","tensor(16.9941, device='cuda:0')"
504,"tensor(2.9908, device='cuda:0')","tensor(17.6206, device='cuda:0')"
505,"tensor(2.8906, device='cuda:0')","tensor(17.7535, device='cuda:0')"
506,"tensor(2.1901, device='cuda:0')","tensor(15.6421, device='cuda:0')"
507,"tensor(2.2941, device='cuda:0')","tensor(15.3513, device='cuda:0')"
508,"tensor(1.9484, device='cuda:0')","tensor(14.5902, device='cuda:0')"
509,"tensor(1.6150, device='cuda:0')","tensor(14.9230, device='cuda:0')"
510,"tensor(1.4100, device='cuda:0')","tensor(15.6203, device='cuda:0')"
511,"tensor(1.7452, device='cuda:0')","tensor(8.5831, device='cuda:0')"
512,"tensor(2.0683, device='cuda:0')","tensor(9.7201, device='cuda:0')"
513,"tensor(2.8317, device='cuda:0')","tensor(11.6277, device='cuda:0')"
514,"tensor(2.5659, device='cuda:0')","tensor(15.4033, device='cuda:0')"
515,"tensor(2.9565, device='cuda:0')","tensor(18.0712, device='cuda:0')"
516,"tensor(3.5841, device='cuda:0')","tensor(21.8316, device='cuda:0')"
517,"tensor(4.9241, device='cuda:0')","tensor(28.5635, device='cuda:0')"
518,"tensor(5.5996, device='cuda:0')","tensor(33.2300, device='cuda:0')"
519,"tensor(5.8934, device='cuda:0')","tensor(39.3973, device='cuda:0')"
520,"tensor(7.1143, device='cuda:0')","tensor(47.2047, device='cuda:0')"
521,"tensor(9.3235, device='cuda:0')","tensor(24.5490, device='cuda:0')"
522,"tensor(6.6407, device='cuda:0')","tensor(57.8179, device='cuda:0')"
523,"tensor(7.0844, device='cuda:0')","tensor(59.1381, device='cuda:0')"
524,"tensor(7.0366, device='cuda:0')","tensor(56.4130, device='cuda:0')"
525,"tensor(5.7484, device='cuda:0')","tensor(50.0883, device='cuda:0')"
526,"tensor(5.0403, device='cuda:0')","tensor(48.9012, device='cuda:0')"
527,"tensor(3.5094, device='cuda:0')","tensor(42.5537, device='cuda:0')"
528,"tensor(3.1365, device='cuda:0')","tensor(39.8189, device='cuda:0')"
529,"tensor(5.2031, device='cuda:0')","tensor(54.3441, device='cuda:0')"
530,"tensor(7.8476, device='cuda:0')","tensor(66.3457, device='cuda:0')"
531,"tensor(5.7392, device='cuda:0')","tensor(10.7463, device='cuda:0')"
532,"tensor(7.2424, device='cuda:0')","tensor(12.5551, device='cuda:0')"
533,"tensor(4.4993, device='cuda:0')","tensor(12.9231, device='cuda:0')"
534,"tensor(7.5387, device='cuda:0')","tensor(13.5738, device='cuda:0')"
535,"tensor(5.6347, device='cuda:0')","tensor(16.0244, device='cuda:0')"
536,"tensor(6.6898, device='cuda:0')","tensor(20.6490, device='cuda:0')"
537,"tensor(5.8219, device='cuda:0')","tensor(24.2435, device='cuda:0')"
538,"tensor(6.8146, device='cuda:0')","tensor(27.2940, device='cuda:0')"
539,"tensor(7.3757, device='cuda:0')","tensor(60.0303, device='cuda:0')"
540,"tensor(6.2740, device='cuda:0')","tensor(61.9255, device='cuda:0')"
541,"tensor(4.8908, device='cuda:0')","tensor(17.0435, device='cuda:0')"
542,"tensor(4.3360, device='cuda:0')","tensor(19.0669, device='cuda:0')"
543,"tensor(4.0419, device='cuda:0')","tensor(18.4638, device='cuda:0')"
544,"tensor(5.0826, device='cuda:0')","tensor(19.7750, device='cuda:0')"
545,"tensor(5.5764, device='cuda:0')","tensor(22.5778, device='cuda:0')"
546,"tensor(10.9632, device='cuda:0')","tensor(57.7627, device='cuda:0')"
547,"tensor(7.2990, device='cuda:0')","tensor(40.5568, device='cuda:0')"
548,"tensor(6.5818, device='cuda:0')","tensor(35.9371, device='cuda:0')"
549,"tensor(3.7464, device='cuda:0')","tensor(28.9544, device='cuda:0')"
550,"tensor(10.1032, device='cuda:0')","tensor(45.7545, device='cuda:0')"
551,"tensor(7.8781, device='cuda:0')","tensor(18.5771, device='cuda:0')"
552,"tensor(5.1962, device='cuda:0')","tensor(28.5930, device='cuda:0')"
553,"tensor(5.5009, device='cuda:0')","tensor(21.2824, device='cuda:0')"
554,"tensor(8.4579, device='cuda:0')","tensor(42.4956, device='cuda:0')"
555,"tensor(7.7451, device='cuda:0')","tensor(39.9386, device='cuda:0')"
556,"tensor(5.9320, device='cuda:0')","tensor(37.7727, device='cuda:0')"
557,"tensor(6.9808, device='cuda:0')","tensor(32.8599, device='cuda:0')"
558,"tensor(5.4142, device='cuda:0')","tensor(35.8066, device='cuda:0')"
559,"tensor(5.3149, device='cuda:0')","tensor(28.2496, device='cuda:0')"
560,"tensor(4.8051, device='cuda:0')","tensor(29.3025, device='cuda:0')"
561,"tensor(6.6100, device='cuda:0')","tensor(11.8253, device='cuda:0')"
562,"tensor(6.4352, device='cuda:0')","tensor(18.3417, device='cuda:0')"
563,"tensor(8.6026, device='cuda:0')","tensor(22.7762, device='cuda:0')"
564,"tensor(5.5336, device='cuda:0')","tensor(30.5319, device='cuda:0')"
565,"tensor(5.3336, device='cuda:0')","tensor(27.9088, device='cuda:0')"
566,"tensor(5.6996, device='cuda:0')","tensor(30.2774, device='cuda:0')"
567,"tensor(6.1818, device='cuda:0')","tensor(31.2307, device='cuda:0')"
568,"tensor(6.7878, device='cuda:0')","tensor(32.8098, device='cuda:0')"
569,"tensor(7.1722, device='cuda:0')","tensor(33.7771, device='cuda:0')"
570,"tensor(7.8444, device='cuda:0')","tensor(41.6130, device='cuda:0')"
571,"tensor(8.9677, device='cuda:0')","tensor(17.5052, device='cuda:0')"
572,"tensor(6.3968, device='cuda:0')","tensor(17.5745, device='cuda:0')"
573,"tensor(9.6530, device='cuda:0')","tensor(22.1999, device='cuda:0')"
574,"tensor(10.9386, device='cuda:0')","tensor(30.9778, device='cuda:0')"
575,"tensor(7.5825, device='cuda:0')","tensor(22.7677, device='cuda:0')"
576,"tensor(5.1254, device='cuda:0')","tensor(20.0128, device='cuda:0')"
577,"tensor(4.1743, device='cuda:0')","tensor(24.6518, device='cuda:0')"
578,"tensor(3.8705, device='cuda:0')","tensor(25.3447, device='cuda:0')"
579,"tensor(6.8569, device='cuda:0')","tensor(32.6423, device='cuda:0')"
580,"tensor(5.9431, device='cuda:0')","tensor(27.0933, device='cuda:0')"
581,"tensor(4.0777, device='cuda:0')","tensor(12.8176, device='cuda:0')"
582,"tensor(4.1406, device='cuda:0')","tensor(13.0377, device='cuda:0')"
583,"tensor(4.0777, device='cuda:0')","tensor(13.3372, device='cuda:0')"
584,"tensor(4.3793, device='cuda:0')","tensor(15.4379, device='cuda:0')"
585,"tensor(6.5495, device='cuda:0')","tensor(17.3031, device='cuda:0')"
586,"tensor(8.9112, device='cuda:0')","tensor(20.7016, device='cuda:0')"
587,"tensor(9.1547, device='cuda:0')","tensor(19.9347, device='cuda:0')"
588,"tensor(8.7238, device='cuda:0')","tensor(19.6805, device='cuda:0')"
589,"tensor(9.5274, device='cuda:0')","tensor(21.3672, device='cuda:0')"
590,"tensor(8.0834, device='cuda:0')","tensor(21.6846, device='cuda:0')"
591,"tensor(7.9717, device='cuda:0')","tensor(12.0271, device='cuda:0')"
592,"tensor(7.4422, device='cuda:0')","tensor(13.4662, device='cuda:0')"
593,"tensor(8.1232, device='cuda:0')","tensor(20.2518, device='cuda:0')"
594,"tensor(8.9760, device='cuda:0')","tensor(62.2225, device='cuda:0')"
595,"tensor(7.5566, device='cuda:0')","tensor(46.8400, device='cuda:0')"
596,"tensor(9.0955, device='cuda:0')","tensor(54.9078, device='cuda:0')"
597,"tensor(9.7894, device='cuda:0')","tensor(57.8367, device='cuda:0')"
598,"tensor(5.3185, device='cuda:0')","tensor(39.2856, device='cuda:0')"
599,"tensor(4.6247, device='cuda:0')","tensor(36.3379, device='cuda:0')"
600,"tensor(4.9339, device='cuda:0')","tensor(34.9879, device='cuda:0')"
601,"tensor(5.6229, device='cuda:0')","tensor(13.7132, device='cuda:0')"
602,"tensor(4.7318, device='cuda:0')","tensor(21.8193, device='cuda:0')"
603,"tensor(3.8601, device='cuda:0')","tensor(24.5934, device='cuda:0')"
604,"tensor(6.1001, device='cuda:0')","tensor(18.7230, device='cuda:0')"
605,"tensor(6.9508, device='cuda:0')","tensor(19.8229, device='cuda:0')"
606,"tensor(4.6939, device='cuda:0')","tensor(22.0290, device='cuda:0')"
607,"tensor(3.6962, device='cuda:0')","tensor(29.1370, device='cuda:0')"
608,"tensor(4.0551, device='cuda:0')","tensor(25.8206, device='cuda:0')"
609,"tensor(3.8668, device='cuda:0')","tensor(28.7923, device='cuda:0')"
610,"tensor(4.0128, device='cuda:0')","tensor(26.6323, device='cuda:0')"
