iteration,original_grad_norm,regularized_grad_norm
1323,"tensor(19.5580, device='cuda:0')","tensor(61.8957, device='cuda:0')"
1324,"tensor(20.0525, device='cuda:0')","tensor(71.5949, device='cuda:0')"
1325,"tensor(15.5726, device='cuda:0')","tensor(71.1424, device='cuda:0')"
1326,"tensor(16.2279, device='cuda:0')","tensor(76.6138, device='cuda:0')"
1327,"tensor(9.6491, device='cuda:0')","tensor(62.2354, device='cuda:0')"
1328,"tensor(17.7443, device='cuda:0')","tensor(74.0485, device='cuda:0')"
1329,"tensor(8.6105, device='cuda:0')","tensor(53.2905, device='cuda:0')"
1330,"tensor(15.5505, device='cuda:0')","tensor(77.6604, device='cuda:0')"
1331,"tensor(8.8366, device='cuda:0')","tensor(16.9123, device='cuda:0')"
1332,"tensor(9.7719, device='cuda:0')","tensor(25.7905, device='cuda:0')"
1333,"tensor(17.3034, device='cuda:0')","tensor(32.8372, device='cuda:0')"
1334,"tensor(15.4676, device='cuda:0')","tensor(40.6625, device='cuda:0')"
1335,"tensor(13.9505, device='cuda:0')","tensor(52.3386, device='cuda:0')"
1336,"tensor(14.5791, device='cuda:0')","tensor(64.5638, device='cuda:0')"
1337,"tensor(16.3270, device='cuda:0')","tensor(74.3188, device='cuda:0')"
1338,"tensor(32.2009, device='cuda:0')","tensor(100.6367, device='cuda:0')"
1339,"tensor(29.5128, device='cuda:0')","tensor(98.0844, device='cuda:0')"
1340,"tensor(20.7188, device='cuda:0')","tensor(93.3482, device='cuda:0')"
1341,"tensor(17.1001, device='cuda:0')","tensor(30.7731, device='cuda:0')"
1342,"tensor(15.9632, device='cuda:0')","tensor(34.9607, device='cuda:0')"
1343,"tensor(16.9465, device='cuda:0')","tensor(39.0018, device='cuda:0')"
1344,"tensor(21.6888, device='cuda:0')","tensor(48.6906, device='cuda:0')"
1345,"tensor(21.5255, device='cuda:0')","tensor(55.3523, device='cuda:0')"
1346,"tensor(37.3705, device='cuda:0')","tensor(115.2927, device='cuda:0')"
1347,"tensor(15.1608, device='cuda:0')","tensor(73.6621, device='cuda:0')"
1348,"tensor(11.2628, device='cuda:0')","tensor(75.0443, device='cuda:0')"
1349,"tensor(6.8284, device='cuda:0')","tensor(67.6897, device='cuda:0')"
1350,"tensor(8.2089, device='cuda:0')","tensor(73.2968, device='cuda:0')"
1351,"tensor(10.7572, device='cuda:0')","tensor(21.4560, device='cuda:0')"
1352,"tensor(17.1117, device='cuda:0')","tensor(31.6745, device='cuda:0')"
1353,"tensor(15.4187, device='cuda:0')","tensor(36.3178, device='cuda:0')"
1354,"tensor(32.7230, device='cuda:0')","tensor(69.2155, device='cuda:0')"
1355,"tensor(29.1207, device='cuda:0')","tensor(97.1717, device='cuda:0')"
1356,"tensor(21.9645, device='cuda:0')","tensor(96.3956, device='cuda:0')"
1357,"tensor(9.3241, device='cuda:0')","tensor(75.2303, device='cuda:0')"
1358,"tensor(12.7582, device='cuda:0')","tensor(85.3077, device='cuda:0')"
1359,"tensor(9.6152, device='cuda:0')","tensor(78.3344, device='cuda:0')"
1360,"tensor(7.2012, device='cuda:0')","tensor(84.3764, device='cuda:0')"
1361,"tensor(31.2095, device='cuda:0')","tensor(24.6432, device='cuda:0')"
1362,"tensor(43.1927, device='cuda:0')","tensor(177.9569, device='cuda:0')"
1363,"tensor(14.2980, device='cuda:0')","tensor(74.5653, device='cuda:0')"
1364,"tensor(11.2888, device='cuda:0')","tensor(70.4596, device='cuda:0')"
1365,"tensor(6.8412, device='cuda:0')","tensor(59.6614, device='cuda:0')"
1366,"tensor(16.4874, device='cuda:0')","tensor(76.4792, device='cuda:0')"
1367,"tensor(7.0628, device='cuda:0')","tensor(56.2844, device='cuda:0')"
1368,"tensor(8.9267, device='cuda:0')","tensor(57.7281, device='cuda:0')"
1369,"tensor(12.4712, device='cuda:0')","tensor(63.4763, device='cuda:0')"
1370,"tensor(20.6462, device='cuda:0')","tensor(114.3349, device='cuda:0')"
1371,"tensor(12.8332, device='cuda:0')","tensor(20.4553, device='cuda:0')"
1372,"tensor(15.8152, device='cuda:0')","tensor(25.0832, device='cuda:0')"
1373,"tensor(12.5456, device='cuda:0')","tensor(30.0532, device='cuda:0')"
1374,"tensor(10.3738, device='cuda:0')","tensor(31.3051, device='cuda:0')"
1375,"tensor(10.8601, device='cuda:0')","tensor(31.7993, device='cuda:0')"
1376,"tensor(9.3051, device='cuda:0')","tensor(31.5354, device='cuda:0')"
1377,"tensor(19.6634, device='cuda:0')","tensor(44.2732, device='cuda:0')"
1378,"tensor(19.3413, device='cuda:0')","tensor(51.6612, device='cuda:0')"
1379,"tensor(8.5632, device='cuda:0')","tensor(38.9697, device='cuda:0')"
1380,"tensor(8.0882, device='cuda:0')","tensor(41.2177, device='cuda:0')"
1381,"tensor(7.6419, device='cuda:0')","tensor(21.3719, device='cuda:0')"
1382,"tensor(7.4434, device='cuda:0')","tensor(26.1318, device='cuda:0')"
1383,"tensor(12.0393, device='cuda:0')","tensor(28.6014, device='cuda:0')"
1384,"tensor(8.8372, device='cuda:0')","tensor(30.6862, device='cuda:0')"
1385,"tensor(12.8088, device='cuda:0')","tensor(43.0271, device='cuda:0')"
1386,"tensor(31.6988, device='cuda:0')","tensor(88.9620, device='cuda:0')"
1387,"tensor(16.2586, device='cuda:0')","tensor(52.2169, device='cuda:0')"
1388,"tensor(11.8563, device='cuda:0')","tensor(48.9528, device='cuda:0')"
1389,"tensor(10.0216, device='cuda:0')","tensor(40.9580, device='cuda:0')"
1390,"tensor(9.5899, device='cuda:0')","tensor(41.0896, device='cuda:0')"
1391,"tensor(11.2642, device='cuda:0')","tensor(18.5178, device='cuda:0')"
1392,"tensor(8.6809, device='cuda:0')","tensor(20.4288, device='cuda:0')"
1393,"tensor(10.1760, device='cuda:0')","tensor(21.5833, device='cuda:0')"
1394,"tensor(9.1718, device='cuda:0')","tensor(29.1694, device='cuda:0')"
1395,"tensor(8.0207, device='cuda:0')","tensor(27.0066, device='cuda:0')"
1396,"tensor(6.8175, device='cuda:0')","tensor(29.4731, device='cuda:0')"
1397,"tensor(12.1033, device='cuda:0')","tensor(37.6599, device='cuda:0')"
1398,"tensor(4.2867, device='cuda:0')","tensor(24.2812, device='cuda:0')"
1399,"tensor(5.4993, device='cuda:0')","tensor(26.4204, device='cuda:0')"
1400,"tensor(4.9622, device='cuda:0')","tensor(28.3017, device='cuda:0')"
1401,"tensor(4.9143, device='cuda:0')","tensor(15.9243, device='cuda:0')"
1402,"tensor(8.6919, device='cuda:0')","tensor(22.1250, device='cuda:0')"
1403,"tensor(11.1540, device='cuda:0')","tensor(22.7226, device='cuda:0')"
1404,"tensor(11.0211, device='cuda:0')","tensor(25.8889, device='cuda:0')"
1405,"tensor(11.2689, device='cuda:0')","tensor(24.0144, device='cuda:0')"
1406,"tensor(11.4191, device='cuda:0')","tensor(29.3826, device='cuda:0')"
1407,"tensor(10.3713, device='cuda:0')","tensor(29.7439, device='cuda:0')"
1408,"tensor(8.5547, device='cuda:0')","tensor(31.0866, device='cuda:0')"
1409,"tensor(8.0222, device='cuda:0')","tensor(32.5483, device='cuda:0')"
1410,"tensor(13.8912, device='cuda:0')","tensor(53.5507, device='cuda:0')"
1411,"tensor(9.1850, device='cuda:0')","tensor(20.5407, device='cuda:0')"
1412,"tensor(6.5445, device='cuda:0')","tensor(28.4005, device='cuda:0')"
1413,"tensor(5.3487, device='cuda:0')","tensor(25.6242, device='cuda:0')"
1414,"tensor(8.4430, device='cuda:0')","tensor(36.7258, device='cuda:0')"
1415,"tensor(7.0298, device='cuda:0')","tensor(29.3088, device='cuda:0')"
1416,"tensor(6.4927, device='cuda:0')","tensor(32.2545, device='cuda:0')"
1417,"tensor(7.9198, device='cuda:0')","tensor(40.6233, device='cuda:0')"
1418,"tensor(6.7870, device='cuda:0')","tensor(34.2866, device='cuda:0')"
1419,"tensor(5.6577, device='cuda:0')","tensor(35.5612, device='cuda:0')"
1420,"tensor(8.0542, device='cuda:0')","tensor(39.3309, device='cuda:0')"
1421,"tensor(6.1696, device='cuda:0')","tensor(14.4528, device='cuda:0')"
1422,"tensor(9.4105, device='cuda:0')","tensor(20.2018, device='cuda:0')"
1423,"tensor(10.6662, device='cuda:0')","tensor(20.6442, device='cuda:0')"
1424,"tensor(9.2102, device='cuda:0')","tensor(25.6425, device='cuda:0')"
1425,"tensor(7.4448, device='cuda:0')","tensor(25.8995, device='cuda:0')"
1426,"tensor(6.7677, device='cuda:0')","tensor(23.1367, device='cuda:0')"
1427,"tensor(10.7122, device='cuda:0')","tensor(28.9084, device='cuda:0')"
1428,"tensor(7.8509, device='cuda:0')","tensor(24.6673, device='cuda:0')"
1429,"tensor(4.7407, device='cuda:0')","tensor(23.3053, device='cuda:0')"
1430,"tensor(3.2918, device='cuda:0')","tensor(20.0148, device='cuda:0')"
1431,"tensor(5.8496, device='cuda:0')","tensor(14.5465, device='cuda:0')"
1432,"tensor(6.6004, device='cuda:0')","tensor(18.3294, device='cuda:0')"
1433,"tensor(6.6390, device='cuda:0')","tensor(20.6359, device='cuda:0')"
1434,"tensor(11.2721, device='cuda:0')","tensor(75.4839, device='cuda:0')"
1435,"tensor(5.3648, device='cuda:0')","tensor(34.6276, device='cuda:0')"
1436,"tensor(5.1476, device='cuda:0')","tensor(38.4455, device='cuda:0')"
1437,"tensor(13.7001, device='cuda:0')","tensor(54.0792, device='cuda:0')"
1438,"tensor(8.1624, device='cuda:0')","tensor(36.4454, device='cuda:0')"
1439,"tensor(6.3796, device='cuda:0')","tensor(30.5903, device='cuda:0')"
1440,"tensor(7.7236, device='cuda:0')","tensor(34.7120, device='cuda:0')"
1441,"tensor(10.5199, device='cuda:0')","tensor(17.9275, device='cuda:0')"
1442,"tensor(11.9143, device='cuda:0')","tensor(28.3589, device='cuda:0')"
1443,"tensor(12.4292, device='cuda:0')","tensor(27.7507, device='cuda:0')"
1444,"tensor(6.4424, device='cuda:0')","tensor(27.1895, device='cuda:0')"
1445,"tensor(10.7641, device='cuda:0')","tensor(33.4373, device='cuda:0')"
1446,"tensor(15.9486, device='cuda:0')","tensor(52.2740, device='cuda:0')"
1447,"tensor(9.7656, device='cuda:0')","tensor(32.1263, device='cuda:0')"
1448,"tensor(9.8300, device='cuda:0')","tensor(32.5536, device='cuda:0')"
1449,"tensor(10.1323, device='cuda:0')","tensor(40.8210, device='cuda:0')"
1450,"tensor(14.3896, device='cuda:0')","tensor(40.0214, device='cuda:0')"
1451,"tensor(13.6538, device='cuda:0')","tensor(17.6028, device='cuda:0')"
1452,"tensor(17.4852, device='cuda:0')","tensor(22.1374, device='cuda:0')"
1453,"tensor(21.1207, device='cuda:0')","tensor(28.0996, device='cuda:0')"
1454,"tensor(16.6583, device='cuda:0')","tensor(30.8125, device='cuda:0')"
1455,"tensor(14.6187, device='cuda:0')","tensor(34.4122, device='cuda:0')"
1456,"tensor(17.4186, device='cuda:0')","tensor(49.3394, device='cuda:0')"
1457,"tensor(10.0836, device='cuda:0')","tensor(44.2838, device='cuda:0')"
1458,"tensor(23.6708, device='cuda:0')","tensor(74.3249, device='cuda:0')"
1459,"tensor(12.7984, device='cuda:0')","tensor(44.2782, device='cuda:0')"
1460,"tensor(9.2077, device='cuda:0')","tensor(40.4821, device='cuda:0')"
1461,"tensor(7.1900, device='cuda:0')","tensor(12.8395, device='cuda:0')"
1462,"tensor(11.8874, device='cuda:0')","tensor(23.3426, device='cuda:0')"
1463,"tensor(8.5648, device='cuda:0')","tensor(18.2136, device='cuda:0')"
1464,"tensor(11.0477, device='cuda:0')","tensor(24.1420, device='cuda:0')"
1465,"tensor(11.3619, device='cuda:0')","tensor(27.5096, device='cuda:0')"
1466,"tensor(13.4900, device='cuda:0')","tensor(40.8279, device='cuda:0')"
1467,"tensor(9.1786, device='cuda:0')","tensor(30.7691, device='cuda:0')"
1468,"tensor(8.1030, device='cuda:0')","tensor(27.1963, device='cuda:0')"
1469,"tensor(6.2679, device='cuda:0')","tensor(22.4396, device='cuda:0')"
1470,"tensor(7.3366, device='cuda:0')","tensor(25.8724, device='cuda:0')"
1471,"tensor(8.6461, device='cuda:0')","tensor(10.3891, device='cuda:0')"
1472,"tensor(6.0526, device='cuda:0')","tensor(10.2398, device='cuda:0')"
1473,"tensor(6.3359, device='cuda:0')","tensor(13.0216, device='cuda:0')"
1474,"tensor(6.4585, device='cuda:0')","tensor(21.5943, device='cuda:0')"
1475,"tensor(6.5467, device='cuda:0')","tensor(19.6764, device='cuda:0')"
1476,"tensor(5.5265, device='cuda:0')","tensor(19.2712, device='cuda:0')"
1477,"tensor(5.9412, device='cuda:0')","tensor(20.1115, device='cuda:0')"
1478,"tensor(6.5667, device='cuda:0')","tensor(24.9183, device='cuda:0')"
1479,"tensor(7.8667, device='cuda:0')","tensor(25.4134, device='cuda:0')"
1480,"tensor(7.6979, device='cuda:0')","tensor(28.8709, device='cuda:0')"
1481,"tensor(4.6136, device='cuda:0')","tensor(11.1881, device='cuda:0')"
1482,"tensor(21.4997, device='cuda:0')","tensor(80.5413, device='cuda:0')"
1483,"tensor(9.9549, device='cuda:0')","tensor(43.0828, device='cuda:0')"
1484,"tensor(7.4428, device='cuda:0')","tensor(40.1457, device='cuda:0')"
1485,"tensor(11.3075, device='cuda:0')","tensor(48.2688, device='cuda:0')"
1486,"tensor(7.4057, device='cuda:0')","tensor(67.9931, device='cuda:0')"
1487,"tensor(6.2321, device='cuda:0')","tensor(41.4947, device='cuda:0')"
1488,"tensor(7.7998, device='cuda:0')","tensor(48.1814, device='cuda:0')"
1489,"tensor(10.2036, device='cuda:0')","tensor(52.5765, device='cuda:0')"
1490,"tensor(14.4929, device='cuda:0')","tensor(76.9022, device='cuda:0')"
1491,"tensor(8.3178, device='cuda:0')","tensor(19.7321, device='cuda:0')"
1492,"tensor(10.4722, device='cuda:0')","tensor(23.8243, device='cuda:0')"
1493,"tensor(9.0120, device='cuda:0')","tensor(23.4479, device='cuda:0')"
1494,"tensor(12.6179, device='cuda:0')","tensor(30.7323, device='cuda:0')"
1495,"tensor(13.2507, device='cuda:0')","tensor(30.5177, device='cuda:0')"
1496,"tensor(14.0749, device='cuda:0')","tensor(35.6849, device='cuda:0')"
1497,"tensor(12.5694, device='cuda:0')","tensor(36.8080, device='cuda:0')"
1498,"tensor(11.9481, device='cuda:0')","tensor(40.2788, device='cuda:0')"
1499,"tensor(9.7048, device='cuda:0')","tensor(40.6769, device='cuda:0')"
1500,"tensor(8.5467, device='cuda:0')","tensor(33.2477, device='cuda:0')"
1501,"tensor(10.6644, device='cuda:0')","tensor(18.6145, device='cuda:0')"
1502,"tensor(13.0609, device='cuda:0')","tensor(27.0115, device='cuda:0')"
1503,"tensor(13.6863, device='cuda:0')","tensor(32.2785, device='cuda:0')"
1504,"tensor(13.3109, device='cuda:0')","tensor(39.5966, device='cuda:0')"
1505,"tensor(15.5245, device='cuda:0')","tensor(57.5385, device='cuda:0')"
1506,"tensor(30.8091, device='cuda:0')","tensor(89.9714, device='cuda:0')"
1507,"tensor(17.8331, device='cuda:0')","tensor(62.0569, device='cuda:0')"
1508,"tensor(15.2996, device='cuda:0')","tensor(57.1072, device='cuda:0')"
1509,"tensor(15.7966, device='cuda:0')","tensor(61.6135, device='cuda:0')"
1510,"tensor(23.7362, device='cuda:0')","tensor(89.0175, device='cuda:0')"
1511,"tensor(8.9603, device='cuda:0')","tensor(15.7543, device='cuda:0')"
1512,"tensor(17.2495, device='cuda:0')","tensor(29.4649, device='cuda:0')"
1513,"tensor(15.6469, device='cuda:0')","tensor(21.5294, device='cuda:0')"
1514,"tensor(13.0958, device='cuda:0')","tensor(34.0246, device='cuda:0')"
1515,"tensor(14.1059, device='cuda:0')","tensor(31.2117, device='cuda:0')"
1516,"tensor(13.6470, device='cuda:0')","tensor(31.8500, device='cuda:0')"
1517,"tensor(12.2530, device='cuda:0')","tensor(28.0203, device='cuda:0')"
1518,"tensor(17.4505, device='cuda:0')","tensor(37.7814, device='cuda:0')"
1519,"tensor(12.5358, device='cuda:0')","tensor(30.9322, device='cuda:0')"
1520,"tensor(13.5100, device='cuda:0')","tensor(34.9735, device='cuda:0')"
1521,"tensor(16.4044, device='cuda:0')","tensor(22.8185, device='cuda:0')"
1522,"tensor(22.3484, device='cuda:0')","tensor(36.1609, device='cuda:0')"
1523,"tensor(19.8898, device='cuda:0')","tensor(37.2844, device='cuda:0')"
1524,"tensor(20.6627, device='cuda:0')","tensor(39.2010, device='cuda:0')"
1525,"tensor(16.3669, device='cuda:0')","tensor(37.5808, device='cuda:0')"
1526,"tensor(14.0008, device='cuda:0')","tensor(42.5748, device='cuda:0')"
1527,"tensor(11.4663, device='cuda:0')","tensor(45.9245, device='cuda:0')"
1528,"tensor(10.9143, device='cuda:0')","tensor(51.0661, device='cuda:0')"
1529,"tensor(11.3388, device='cuda:0')","tensor(58.4699, device='cuda:0')"
1530,"tensor(51.5230, device='cuda:0')","tensor(151.7500, device='cuda:0')"
1531,"tensor(18.8165, device='cuda:0')","tensor(20.8397, device='cuda:0')"
1532,"tensor(23.0531, device='cuda:0')","tensor(27.7029, device='cuda:0')"
1533,"tensor(17.9332, device='cuda:0')","tensor(26.2783, device='cuda:0')"
1534,"tensor(20.7507, device='cuda:0')","tensor(42.4699, device='cuda:0')"
1535,"tensor(14.1458, device='cuda:0')","tensor(39.3449, device='cuda:0')"
1536,"tensor(15.4999, device='cuda:0')","tensor(51.7419, device='cuda:0')"
1537,"tensor(16.2812, device='cuda:0')","tensor(49.1247, device='cuda:0')"
1538,"tensor(17.4238, device='cuda:0')","tensor(51.9808, device='cuda:0')"
1539,"tensor(13.5281, device='cuda:0')","tensor(51.6550, device='cuda:0')"
1540,"tensor(11.5584, device='cuda:0')","tensor(52.7119, device='cuda:0')"
1541,"tensor(17.1779, device='cuda:0')","tensor(30.6610, device='cuda:0')"
1542,"tensor(12.3572, device='cuda:0')","tensor(36.1722, device='cuda:0')"
1543,"tensor(14.5174, device='cuda:0')","tensor(43.4381, device='cuda:0')"
1544,"tensor(11.3729, device='cuda:0')","tensor(60.2267, device='cuda:0')"
1545,"tensor(10.7234, device='cuda:0')","tensor(50.7226, device='cuda:0')"
1546,"tensor(26.9395, device='cuda:0')","tensor(68.6440, device='cuda:0')"
1547,"tensor(9.6746, device='cuda:0')","tensor(62.4426, device='cuda:0')"
1548,"tensor(11.7143, device='cuda:0')","tensor(67.3589, device='cuda:0')"
1549,"tensor(13.5546, device='cuda:0')","tensor(49.7972, device='cuda:0')"
1550,"tensor(19.5799, device='cuda:0')","tensor(50.9366, device='cuda:0')"
1551,"tensor(16.1933, device='cuda:0')","tensor(22.3076, device='cuda:0')"
1552,"tensor(20.7314, device='cuda:0')","tensor(26.1550, device='cuda:0')"
1553,"tensor(22.8228, device='cuda:0')","tensor(31.2635, device='cuda:0')"
1554,"tensor(20.4572, device='cuda:0')","tensor(69.2230, device='cuda:0')"
1555,"tensor(12.7003, device='cuda:0')","tensor(58.4016, device='cuda:0')"
1556,"tensor(12.4021, device='cuda:0')","tensor(56.3103, device='cuda:0')"
1557,"tensor(11.1523, device='cuda:0')","tensor(58.4134, device='cuda:0')"
1558,"tensor(7.9760, device='cuda:0')","tensor(56.3716, device='cuda:0')"
1559,"tensor(8.9327, device='cuda:0')","tensor(50.3636, device='cuda:0')"
1560,"tensor(10.7258, device='cuda:0')","tensor(46.0560, device='cuda:0')"
1561,"tensor(8.4285, device='cuda:0')","tensor(17.9366, device='cuda:0')"
1562,"tensor(10.5217, device='cuda:0')","tensor(29.5931, device='cuda:0')"
1563,"tensor(9.9472, device='cuda:0')","tensor(34.2560, device='cuda:0')"
1564,"tensor(10.6999, device='cuda:0')","tensor(32.8181, device='cuda:0')"
1565,"tensor(12.3823, device='cuda:0')","tensor(41.1660, device='cuda:0')"
1566,"tensor(6.6833, device='cuda:0')","tensor(35.0116, device='cuda:0')"
1567,"tensor(6.5817, device='cuda:0')","tensor(39.8902, device='cuda:0')"
1568,"tensor(7.4068, device='cuda:0')","tensor(46.7360, device='cuda:0')"
1569,"tensor(8.0787, device='cuda:0')","tensor(50.4806, device='cuda:0')"
1570,"tensor(12.9464, device='cuda:0')","tensor(58.8427, device='cuda:0')"
1571,"tensor(10.9960, device='cuda:0')","tensor(25.1060, device='cuda:0')"
1572,"tensor(16.7144, device='cuda:0')","tensor(32.6507, device='cuda:0')"
1573,"tensor(16.1034, device='cuda:0')","tensor(32.3442, device='cuda:0')"
1574,"tensor(14.8461, device='cuda:0')","tensor(40.3081, device='cuda:0')"
1575,"tensor(11.7155, device='cuda:0')","tensor(42.9632, device='cuda:0')"
1576,"tensor(10.8240, device='cuda:0')","tensor(42.6460, device='cuda:0')"
1577,"tensor(13.4521, device='cuda:0')","tensor(51.4030, device='cuda:0')"
1578,"tensor(33.5647, device='cuda:0')","tensor(101.4666, device='cuda:0')"
