mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
,1744330541,,False,1,449098f0,2025-04-11_02-15-41,6.749316930770874,6.749316930770874,130751,dl580-gpu3.unipi.it,131.114.142.6,6.749316930770874,1,0.004121357779627577,449098f0
,1744330543,,False,1,f59b57ed,2025-04-11_02-15-43,6.090070009231567,6.090070009231567,130939,dl580-gpu3.unipi.it,131.114.142.6,6.090070009231567,1,0.04403593273993399,f59b57ed
,1744330546,,False,1,2f663808,2025-04-11_02-15-46,6.518378257751465,6.518378257751465,131075,dl580-gpu3.unipi.it,131.114.142.6,6.518378257751465,1,0.005216202125861923,2f663808
,1744330550,,False,1,5eeacb9b,2025-04-11_02-15-50,6.9741575717926025,6.9741575717926025,131264,dl580-gpu3.unipi.it,131.114.142.6,6.9741575717926025,1,0.041006335666965835,5eeacb9b
,1744330552,,False,1,12d0e0c3,2025-04-11_02-15-52,6.225547790527344,6.225547790527344,131385,dl580-gpu3.unipi.it,131.114.142.6,6.225547790527344,1,0.004045423704593299,12d0e0c3
,1744330555,,False,1,05d7121e,2025-04-11_02-15-55,7.061526775360107,7.061526775360107,131576,dl580-gpu3.unipi.it,131.114.142.6,7.061526775360107,1,0.021061237161121748,05d7121e
,1744330558,,False,1,61a6c929,2025-04-11_02-15-58,6.315632343292236,6.315632343292236,131699,dl580-gpu3.unipi.it,131.114.142.6,6.315632343292236,1,0.006517339769298452,61a6c929
,1744330561,,False,1,afeed12d,2025-04-11_02-16-01,6.957872629165649,6.957872629165649,131899,dl580-gpu3.unipi.it,131.114.142.6,6.957872629165649,1,0.014810384973973948,afeed12d
,1744330563,,False,1,881d0d81,2025-04-11_02-16-03,6.205547094345093,6.205547094345093,132011,dl580-gpu3.unipi.it,131.114.142.6,6.205547094345093,1,0.07331316215217779,881d0d81
,1744330566,,False,1,974a679d,2025-04-11_02-16-06,6.759392976760864,6.759392976760864,132226,dl580-gpu3.unipi.it,131.114.142.6,6.759392976760864,1,0.0021112205479549007,974a679d
,1744330568,,False,1,43bc5533,2025-04-11_02-16-08,6.1614158153533936,6.1614158153533936,132339,dl580-gpu3.unipi.it,131.114.142.6,6.1614158153533936,1,0.004365023867484225,43bc5533
,1744330572,,False,1,2df25554,2025-04-11_02-16-12,7.49898099899292,7.49898099899292,132539,dl580-gpu3.unipi.it,131.114.142.6,7.49898099899292,1,0.005078393002275307,2df25554
,1744330574,,False,1,e54fd325,2025-04-11_02-16-14,6.274501085281372,6.274501085281372,132653,dl580-gpu3.unipi.it,131.114.142.6,6.274501085281372,1,0.024015879020513577,e54fd325
,1744330577,,False,1,1ba66932,2025-04-11_02-16-17,6.580782651901245,6.580782651901245,132854,dl580-gpu3.unipi.it,131.114.142.6,6.580782651901245,1,0.07752145521462721,1ba66932
,1744330580,,False,1,e9f24a6d,2025-04-11_02-16-20,7.005809783935547,7.005809783935547,132977,dl580-gpu3.unipi.it,131.114.142.6,7.005809783935547,1,0.00287378157021958,e9f24a6d
,1744330583,,False,1,de71403a,2025-04-11_02-16-23,6.56121039390564,6.56121039390564,133165,dl580-gpu3.unipi.it,131.114.142.6,6.56121039390564,1,0.004254807859923797,de71403a
,1744330586,,False,1,fdbcb6d3,2025-04-11_02-16-26,6.760253429412842,6.760253429412842,133290,dl580-gpu3.unipi.it,131.114.142.6,6.760253429412842,1,0.008712191754161295,fdbcb6d3
,1744330589,,False,1,0004d778,2025-04-11_02-16-29,7.100745439529419,7.100745439529419,133481,dl580-gpu3.unipi.it,131.114.142.6,7.100745439529419,1,0.04206463781651924,0004d778
,1744330591,,False,1,da69a71d,2025-04-11_02-16-31,6.413179874420166,6.413179874420166,133605,dl580-gpu3.unipi.it,131.114.142.6,6.413179874420166,1,0.013892484562065174,da69a71d
0.2803817325168186,1744330594,,False,1,4d8ac179,2025-04-11_02-16-34,6.761967897415161,6.761967897415161,133789,dl580-gpu3.unipi.it,131.114.142.6,6.761967897415161,1,1.0073795265467606e-05,4d8ac179
,1744330596,,False,1,832db023,2025-04-11_02-16-36,6.22853422164917,6.22853422164917,133920,dl580-gpu3.unipi.it,131.114.142.6,6.22853422164917,1,0.0035957209961541502,832db023
,1744330599,,False,1,f0e00db2,2025-04-11_02-16-39,5.979928016662598,5.979928016662598,134126,dl580-gpu3.unipi.it,131.114.142.6,5.979928016662598,1,0.01493129921245919,f0e00db2
,1744330603,,False,1,4a4b943e,2025-04-11_02-16-43,7.08220100402832,7.08220100402832,134244,dl580-gpu3.unipi.it,131.114.142.6,7.08220100402832,1,0.010453052737856969,4a4b943e
,1744330605,,False,1,367bc81f,2025-04-11_02-16-45,6.693632364273071,6.693632364273071,134446,dl580-gpu3.unipi.it,131.114.142.6,6.693632364273071,1,0.002859700599876878,367bc81f
,1744330608,,False,1,6d371c0f,2025-04-11_02-16-48,6.529869794845581,6.529869794845581,134573,dl580-gpu3.unipi.it,131.114.142.6,6.529869794845581,1,0.005040844072397523,6d371c0f
,1744330610,,False,1,5370e56f,2025-04-11_02-16-50,6.172322750091553,6.172322750091553,134696,dl580-gpu3.unipi.it,131.114.142.6,6.172322750091553,1,0.03338610625812257,5370e56f
,1744330614,,False,1,e688b178,2025-04-11_02-16-54,6.989786624908447,6.989786624908447,134811,dl580-gpu3.unipi.it,131.114.142.6,6.989786624908447,1,0.09966457817522392,e688b178
,1744330616,,False,1,3b13417b,2025-04-11_02-16-56,6.4673216342926025,6.4673216342926025,135016,dl580-gpu3.unipi.it,131.114.142.6,6.4673216342926025,1,0.010314016883267536,3b13417b
